abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1904/05/01/archives/boston-4-washington-1.html,,,,12,The New York Times,[],"{'main': 'BOSTON, 4; WASHINGTON, 1.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BOSTON, 4; WASHINGTON, 1.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/098e3a5a-c8a2-5a79-b63b-ef2dfa29918f,0,nyt://article/098e3a5a-c8a2-5a79-b63b-ef2dfa29918f
,https://www.nytimes.com/1904/05/01/archives/luncheon-gossip.html,,,PART,7,The New York Times,[],"{'main': 'LUNCHEON GOSSIP', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LUNCHEON GOSSIP', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09a363a9-813e-5547-943d-09ced0e56c10,0,nyt://article/09a363a9-813e-5547-943d-09ced0e56c10
,https://www.nytimes.com/1904/05/01/archives/not-paterson-anarchists-wouldbe-slayers-of-spanish-premier-unknown.html,,,,4,The New York Times,[],"{'main': 'NOT PATERSON ANARCHISTS.; Would-Be Slayers of Spanish Premier Unknown in Silk Town.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NOT PATERSON ANARCHISTS.; Would-Be Slayers of Spanish Premier Unknown in Silk Town.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a06223a-62e5-54a2-8e6f-ee71f21d00c5,0,nyt://article/0a06223a-62e5-54a2-8e6f-ee71f21d00c5
"I am a holder of the common stock of the International Paper Company, and have been much interested in the articles which have appeared in your columns recently concerning that company. I heartily approve of the suggestion of a correspondent of yours that the stockholders should organize and take concerted action to protect their interests.  ",https://www.nytimes.com/1904/05/01/archives/international-paper.html,,,PART,4,The New York Times,[],"{'main': 'INTERNATIONAL PAPER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INTERNATIONAL PAPER.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a21713e-24a8-59fb-90cd-760ad6c1e93d,0,nyt://article/0a21713e-24a8-59fb-90cd-760ad6c1e93d
,https://www.nytimes.com/1904/05/01/archives/this-lid-was-off-hence-monsieurs-complaint-against-the-aperture-the.html,,,,7,The New York Times,[],"{'main': ""THIS LID WAS OFF.; Hence Monsieur's Complaint Against the Aperture Thereby Exposed."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""THIS LID WAS OFF.; Hence Monsieur's Complaint Against the Aperture Thereby Exposed."", 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a4f20c0-147a-59f8-baa8-86ea837fd906,0,nyt://article/0a4f20c0-147a-59f8-baa8-86ea837fd906
"ZOLTAN DOEHME, until further notice Mme. Nordica's husband, has an amusing way of putting things. On one occasion he was speaking of the vocalization of the well-known singer Van Dyck, and professional leniency vanished in critical sarcasm:  ",https://www.nytimes.com/1904/05/01/archives/the-man-in-the-street.html,,,PART,1,The New York Times,[],"{'main': 'THE MAN IN THE STREET', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE MAN IN THE STREET', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b64e49a-5562-5af2-982d-00bb6cb2bf9c,0,nyt://article/0b64e49a-5562-5af2-982d-00bb6cb2bf9c
"Wilson-James, Balt.",https://www.nytimes.com/1904/05/01/archives/a-days-weddings-wilson-james.html,"Wilson-James, Balt.",,,7,The New York Times,[],"{'main': ""A DAY'S WEDDINGS.; Wilson -- James."", 'kicker': None, 'content_kicker': None, 'print_headline': ""A DAY'S WEDDINGS.; Wilson -- James."", 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0ba455c7-33eb-5ad3-9719-892d4d91341a,0,nyt://article/0ba455c7-33eb-5ad3-9719-892d4d91341a
Michler mansion for Mrs. Culver,https://www.nytimes.com/1904/05/01/archives/leased-by-senator-clark-his-daughter-mrs-culver-will-occupy-michler.html,Michler mansion for Mrs. Culver,,,1,The New York Times,[],"{'main': 'LEASED BY SENATOR CLARK.; His Daughter, Mrs. Culver, Will Occupy Michler Mansion at Greenwich.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LEASED BY SENATOR CLARK.; His Daughter, Mrs. Culver, Will Occupy Michler Mansion at Greenwich.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0bf802f6-230f-596f-a259-e7689f8c0882,0,nyt://article/0bf802f6-230f-596f-a259-e7689f8c0882
,https://www.nytimes.com/1904/05/01/archives/cincinnati-7-st-louis-1.html,,,,12,The New York Times,[],"{'main': 'CINCINNATI, 7; ST. LOUIS, 1.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CINCINNATI, 7; ST. LOUIS, 1.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cba6689-e408-5cbc-979f-15c425f7cf76,0,nyt://article/0cba6689-e408-5cbc-979f-15c425f7cf76
,https://www.nytimes.com/1904/05/01/archives/greene-copper-directors-out-edwin-hawley-john-w-gates-and-others.html,,,PART,3,The New York Times,[],"{'main': 'GREENE COPPER DIRECTORS OUT.; Edwin Hawley, John W. Gates, and Others Hand in Resignations.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GREENE COPPER DIRECTORS OUT.; Edwin Hawley, John W. Gates, and Others Hand in Resignations.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d263647-eb7e-5ae6-a1c1-1a4c76354826,0,nyt://article/0d263647-eb7e-5ae6-a1c1-1a4c76354826
,https://www.nytimes.com/1904/05/01/archives/russian-officers-picked-off.html,,,,2,The New York Times,[],"{'main': 'Russian Officers Picked Off.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Russian Officers Picked Off.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e8de659-2265-5a52-9951-bd27a318b4f3,0,nyt://article/0e8de659-2265-5a52-9951-bd27a318b4f3
"WHOEVER before heard of an actor who refused to get into the limelight of publicity? Julian Mitchell says he has discovered him, in Stephen Maley, who plays the high-voiced old villain, Sir Wiley Gile, in ""The Wizard of Oz."" But Mr. Maley's aversion to the centre of the stage is not the result of mere modesty, as one might suppose; it is based on scientific deductions.  ",https://www.nytimes.com/1904/05/01/archives/a-shrinking-violet.html,,,PART,3,The New York Times,[],"{'main': 'A SHRINKING VIOLET.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A SHRINKING VIOLET.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ea8a5fa-31f2-5935-8eec-cbe79ebec250,0,nyt://article/0ea8a5fa-31f2-5935-8eec-cbe79ebec250
"The quantity of the Winter wheat crop and the corn and Spring wheat crops which are to follow it is one of the questions about which Wall Street busies itself much of the year, and to which just at present it is giving as much attention as can be claimed by any subject in a market as dull and profitless as the present.  ",https://www.nytimes.com/1904/05/01/archives/small-cereal-crops-offset-by-high-prices-scant-effect-of-quantity.html,,,PART,1,The New York Times,[],"{'main': 'SMALL CEREAL CROPS OFFSET BY HIGH PRICES; Scant Effect of Quantity of Crop Upon Total Value.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SMALL CEREAL CROPS OFFSET BY HIGH PRICES; Scant Effect of Quantity of Crop Upon Total Value.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/110dd132-eb86-5512-9e34-933b293ca28d,0,nyt://article/110dd132-eb86-5512-9e34-933b293ca28d
Weltpolitik,https://www.nytimes.com/1904/05/01/archives/germany-and-weltpolitik.html,Weltpolitik,,,6,The New York Times,[],"{'main': 'GERMANY AND ""WELTPOLITIK.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'GERMANY AND ""WELTPOLITIK.""', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Germany', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'KAISER GUTTER ART', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'SPEECH ON INTERNATIONAL SPORT', 'rank': 3, 'major': 'N'}]",1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1291929f-150a-5b46-a497-775b71619bc6,0,nyt://article/1291929f-150a-5b46-a497-775b71619bc6
Graft charged against Z. N. Horst,https://www.nytimes.com/1904/05/01/archives/insurance-graft-charged-prudential-company-alleges-illegal.html,Graft charged against Z. N. Horst,,,3,The New York Times,[],"{'main': 'INSURANCE GRAFT CHARGED.; Prudential Company Alleges Illegal Collection of Extortionate Fees.', 'kicker': None, 'content_kicker': None, 'print_headline': 'INSURANCE GRAFT CHARGED.; Prudential Company Alleges Illegal Collection of Extortionate Fees.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Insurance', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PRUDENTIAL SUED BY MCCALL, MANDAMUS JUDGE GAYNOR', 'rank': 2, 'major': 'N'}]",1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/129961ff-fd04-590c-bfb7-51a7b522d726,0,nyt://article/129961ff-fd04-590c-bfb7-51a7b522d726
,https://www.nytimes.com/1904/05/01/archives/a-house-that-seemingly-wears-a-mask.html,,,PART,8,The New York Times,[],"{'main': 'A HOUSE THAT SEEMINGLY WEARS A MASK.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A HOUSE THAT SEEMINGLY WEARS A MASK.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1346304f-6eb7-5e34-8b02-7cdb1cdca8f8,0,nyt://article/1346304f-6eb7-5e34-8b02-7cdb1cdca8f8
,https://www.nytimes.com/1904/05/01/archives/in-continental-centres.html,,,PART,3,The New York Times,[],"{'main': 'In Continental Centres.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'In Continental Centres.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/139edb66-4baf-5d1c-bef9-2826a1c442cc,0,nyt://article/139edb66-4baf-5d1c-bef9-2826a1c442cc
"IT used the possible for a stamp collector to pick up a nice bargain every now and then,"" said dealer, ""but these chances are few and far between nowadays. as the majority of people are aware that old stamps have a certain increased value, and they therefore hold on to them whenever they come into their possession, determined to get it for themselves, whatever it may be.  ",https://www.nytimes.com/1904/05/01/archives/valuable-finds-of-rare-postage-stamps-even-in-this-day-of-careful.html,,,PART,8,The New York Times,[],"{'main': 'VALUABLE FINDS OF RARE POSTAGE STAMPS; Even in This Day of Careful Collecting Occasional Bonanzas Are Unearthed.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'VALUABLE FINDS OF RARE POSTAGE STAMPS; Even in This Day of Careful Collecting Occasional Bonanzas Are Unearthed.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14df0e68-b990-518d-90a7-41865717979e,0,nyt://article/14df0e68-b990-518d-90a7-41865717979e
"AGAIN has there broken out in New York a great deal of gossip concerning bridge. All sorts of stories are being told of extraordinary scenes at bridge afternoons. The prizes are all handsome, and many of them in silver. It is also customary at bridge afternoons, where there is a large assemblage, to devote a special room to seven or eight handed euchre for the benefit of those who do not care for bridge.  ",https://www.nytimes.com/1904/05/01/archives/boudoir-confidences.html,,,PART,6,The New York Times,[],"{'main': 'Boudoir Confidences', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Boudoir Confidences', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16b6a309-6a54-5f99-977b-d702c685c334,0,nyt://article/16b6a309-6a54-5f99-977b-d702c685c334
,https://www.nytimes.com/1904/05/01/archives/chicago-3-pittsburg-2.html,,,,12,The New York Times,[],"{'main': 'CHICAGO, 3; PITTSBURG, 2,', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CHICAGO, 3; PITTSBURG, 2,', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17b82c8c-25ee-5cb7-bf61-e98acf20068d,0,nyt://article/17b82c8c-25ee-5cb7-bf61-e98acf20068d
Recreation centres overmanaged,https://www.nytimes.com/1904/05/01/archives/reports-to-controller-on-recreation-centres-mrs-ford-asserts-that.html,Recreation centres overmanaged,,,7,The New York Times,[],"{'main': 'REPORTS TO CONTROLLER ON RECREATION CENTRES; Mrs. Ford Asserts That There Is Too Much Supervision.', 'kicker': None, 'content_kicker': None, 'print_headline': 'REPORTS TO CONTROLLER ON RECREATION CENTRES; Mrs. Ford Asserts That There Is Too Much Supervision.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'FORD, MRS. M. C.', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Education', 'rank': 3, 'major': 'N'}]",1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/187a87a7-a1ed-580b-94af-f5ce12abb765,0,nyt://article/187a87a7-a1ed-580b-94af-f5ce12abb765
,https://www.nytimes.com/1904/05/01/archives/help-mother-of-honest-newsboy.html,,,,7,The New York Times,[],"{'main': 'Help Mother of Honest Newsboy.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Help Mother of Honest Newsboy.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18d2cf59-f492-5293-ba62-faf67c92ee9f,0,nyt://article/18d2cf59-f492-5293-ba62-faf67c92ee9f
Unopposed,https://www.nytimes.com/1904/05/01/archives/100000-japanese-crossing-the-yalu-russians-say-passage-of-river-is.html,Unopposed,,,1,The New York Times,[],"{'main': '100,000 JAPANESE CROSSING THE YALU; Russians Say Passage of River Is Practically Unopposed.', 'kicker': None, 'content_kicker': None, 'print_headline': '100,000 JAPANESE CROSSING THE YALU; Russians Say Passage of River Is Practically Unopposed.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'YALU RIVER', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'JAPS CROSS', 'rank': 2, 'major': 'N'}]",1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/195af300-f3b6-565e-a59b-70d7c37650d1,0,nyt://article/195af300-f3b6-565e-a59b-70d7c37650d1
,https://www.nytimes.com/1904/05/01/archives/no-confirmation-in-london.html,,,,2,The New York Times,[],"{'main': 'No Confirmation in London.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'No Confirmation in London.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b98fa01-2fd1-5ae7-82d3-7965dcbe6013,0,nyt://article/1b98fa01-2fd1-5ae7-82d3-7965dcbe6013
,https://www.nytimes.com/1904/05/01/archives/cebus-only-hearse.html,,,PART,8,The New York Times,[],"{'main': ""CEBU'S ONLY HEARSE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""CEBU'S ONLY HEARSE."", 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ca92aaf-4971-50c8-af4b-b2024ac64877,0,nyt://article/1ca92aaf-4971-50c8-af4b-b2024ac64877
,https://www.nytimes.com/1904/05/01/archives/impossible-st-petersburg-says.html,,,,2,The New York Times,[],"{'main': 'Impossible, St. Petersburg Says.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Impossible, St. Petersburg Says.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1eca124c-3a89-5d0d-bf41-da23be755c22,0,nyt://article/1eca124c-3a89-5d0d-bf41-da23be755c22
"Bell, Prof. A. G., flies his kites",https://www.nytimes.com/1904/05/01/archives/prof-bell-flies-his-kites-wind-too-light-for-success-thinks-secret.html,"Bell, Prof. A. G., flies his kites",,,2,The New York Times,[],"{'main': 'PROF. BELL FLIES HIS KITES.; Wind Too Light for Success -- Thinks Secret of Flying Machine Discovered.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PROF. BELL FLIES HIS KITES.; Wind Too Light for Success -- Thinks Secret of Flying Machine Discovered.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'RODMAN, S. L.', 'rank': 1, 'major': 'N'}]",1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/23adaee0-9ad6-5b50-a4a0-ec92c4930a87,0,nyt://article/23adaee0-9ad6-5b50-a4a0-ec92c4930a87
,https://www.nytimes.com/1904/05/01/archives/latest-shipping-news.html,,,,1,The New York Times,[],"{'main': 'Latest Shipping News.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Latest Shipping News.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2442a777-d877-5a73-8277-1ebce2e53934,0,nyt://article/2442a777-d877-5a73-8277-1ebce2e53934
"WASHINGTON, April 30. -- Representative John Sharp Williams of Mississippi, the Democratic leader of the House, in an authorized statement to-day, says he believes that the nomination of Judge Parker at the St. Louis Convention is assured.  ",https://www.nytimes.com/1904/05/01/archives/williams-picks-parker-house-minority-leader-thinks-he-will-be.html,,,,1,The New York Times,[],"{'main': 'WILLIAMS PICKS PARKER.; House Minority Leader Thinks He Will Be Nominated by Big Vote.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WILLIAMS PICKS PARKER.; House Minority Leader Thinks He Will Be Nominated by Big Vote.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/249eb378-8502-531b-a651-1c395f115564,0,nyt://article/249eb378-8502-531b-a651-1c395f115564
"An immense growth in the foriegn business in American electrical supplies and novelties is reported by the officers of the American Electrical and Novelty Company who have just returned from trips abroad. F.J. Alvin, President and general manager of the company, has just returned from a six weeks' trip in which he visited Toronto, Ottawa, Montreal, and Quebec, as well as Buffalo, Boston, and several other points in New England.  ",https://www.nytimes.com/1904/05/01/archives/electrical-novelties-in-demand-abroad-american-factories-running-in.html,,,,14,The New York Times,[],"{'main': 'ELECTRICAL NOVELTIES IN DEMAND ABROAD; American Factories Running in England, Germany, and France.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ELECTRICAL NOVELTIES IN DEMAND ABROAD; American Factories Running in England, Germany, and France.', 'name': None, 'seo': None, 'sub': None}",[],1904-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26a3d70d-4c64-5c9a-8998-5f7f4194e1ea,0,nyt://article/26a3d70d-4c64-5c9a-8998-5f7f4194e1ea
