abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1904/10/01/archives/mr-merediths-spelling.html,,,SATURDAY,656,The New York Times,[],"{'main': ""Mr. Meredith's Spelling."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Mr. Meredith's Spelling."", 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'London Chronicle', 'person': [{'firstname': 'London', 'middlename': None, 'lastname': 'Chronicle', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/18f6c353-2baa-5e80-bdd6-5a653c79478f,0,nyt://article/18f6c353-2baa-5e80-bdd6-5a653c79478f
Est. Board report,https://www.nytimes.com/1904/10/01/archives/another-union-seeks-peace-electrical-workers-sound-employers-stone.html,Est. Board report,,,5,The New York Times,[],"{'main': ""ANOTHER UNION SEEKS PEACE.; Electrical Workers Sound Employers -- Stone Cutters' Strike Spreads."", 'kicker': None, 'content_kicker': None, 'print_headline': ""ANOTHER UNION SEEKS PEACE.; Electrical Workers Sound Employers -- Stone Cutters' Strike Spreads."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PARKS', 'rank': 3, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1cc1ec01-2134-54ef-a7d2-dbd665556107,0,nyt://article/1cc1ec01-2134-54ef-a7d2-dbd665556107
,https://www.nytimes.com/1904/10/01/archives/elihu-root-in-newfoundland.html,,,,6,The New York Times,[],"{'main': 'Elihu Root in Newfoundland.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Elihu Root in Newfoundland.', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1cd227c5-7d8f-5bdf-b05c-e5ebedf4d5ee,0,nyt://article/1cd227c5-7d8f-5bdf-b05c-e5ebedf4d5ee
,https://www.nytimes.com/1904/10/01/archives/movement-of-currency.html,,,,11,The New York Times,[],"{'main': 'MOVEMENT OF CURRENCY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MOVEMENT OF CURRENCY.', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d6f487d-bf6f-5c92-8467-4854842931ac,0,nyt://article/1d6f487d-bf6f-5c92-8467-4854842931ac
,https://www.nytimes.com/1904/10/01/archives/marriage-announcement-1-no-title.html,,,,9,The New York Times,[],"{'main': 'Marriage Announcement 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Marriage Announcement 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f128bcc-0d92-5f11-8e09-1f4ff252ea6b,0,nyt://article/1f128bcc-0d92-5f11-8e09-1f4ff252ea6b
,https://www.nytimes.com/1904/10/01/archives/ready-for-notification-ceremonies-will-be-held-today-in-odd-fellows.html,,,,2,The New York Times,[],"{'main': 'READY FOR NOTIFICATION.; Ceremonies Will Be Held To-day in Odd Fellows Hall, Albany.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'READY FOR NOTIFICATION.; Ceremonies Will Be Held To-day in Odd Fellows Hall, Albany.', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20b29cf0-5f83-5cc7-a93d-7db871622ca0,0,nyt://article/20b29cf0-5f83-5cc7-a93d-7db871622ca0
One of your correspondents laments in the last issue of THE REVIEW on the vanishing of some delightful books for children.  ,https://www.nytimes.com/1904/10/01/archives/oldtime-childrens-books.html,,,SATURDAY,658,The New York Times,[],"{'main': ""Old-Time Children's Books."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Old-Time Children's Books."", 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'G.A. DAVIS', 'person': [{'firstname': 'G.', 'middlename': 'A.', 'lastname': 'DAVIS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/21e3c2c4-791c-59ea-932e-b6484b17aa99,0,nyt://article/21e3c2c4-791c-59ea-932e-b6484b17aa99
"Crockett, S. R.; Loves of Miss Ann",https://www.nytimes.com/1904/10/01/archives/crocketts-new-story-the-loves-of-miss-anne.html,"Crockett, S. R.; Loves of Miss Ann",,RB,651,The New York Times,[],"{'main': ""Crockett's New Story.; THE LOVES OF MISS ANNE."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Crockett's New Story.; THE LOVES OF MISS ANNE."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/28ad713c-356c-52f2-94d8-73a9277434bb,0,nyt://article/28ad713c-356c-52f2-94d8-73a9277434bb
"Lauder, Wm.; letter of S. C. Chew",https://www.nytimes.com/1904/10/01/archives/about-william-lauder.html,"Lauder, Wm.; letter of S. C. Chew",,RB,658,The New York Times,[],"{'main': 'About William Lauder.', 'kicker': None, 'content_kicker': None, 'print_headline': 'About William Lauder.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'SAMUEL C. CHEW, Jr', 'person': [{'firstname': 'Samuel', 'middlename': 'C.', 'lastname': 'CHEW', 'qualifier': 'Jr', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2a3b85ef-0816-5add-b62d-0fc8f9927806,0,nyt://article/2a3b85ef-0816-5add-b62d-0fc8f9927806
"Skyscraper school, No. 62, planned",https://www.nytimes.com/1904/10/01/archives/skyscraper-school-in-the-crowded-east-side-tenstory-structure.html,"Skyscraper school, No. 62, planned",,,16,The New York Times,[],"{'main': 'SKYSCRAPER SCHOOL IN THE CROWDED EAST SIDE; Ten-Story Structure Planned for Grand Street.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SKYSCRAPER SCHOOL IN THE CROWDED EAST SIDE; Ten-Story Structure Planned for Grand Street.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Education', 'rank': 2, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2f70c0e2-f383-53b5-b21d-63d011fa095b,0,nyt://article/2f70c0e2-f383-53b5-b21d-63d011fa095b
's British visitors by Alger,https://www.nytimes.com/1904/10/01/archives/napoleon-john-goldworth-algers-book-about-his-british-visitors-and.html,'s British visitors by Alger,,RB,650,The New York Times,[],"{'main': ""NAPOLEON.; John Goldworth Alger's Book About His British Visitors and Captives.*"", 'kicker': None, 'content_kicker': None, 'print_headline': ""NAPOLEON.; John Goldworth Alger's Book About His British Visitors and Captives.*"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'NAPOLEON, BY J. H. ROSE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/33c834a8-488a-5da4-a9da-791e34ffecce,0,nyt://article/33c834a8-488a-5da4-a9da-791e34ffecce
Arzilla Gov. slain; town looted,https://www.nytimes.com/1904/10/01/archives/moors-slay-a-governor-tribesmen-also-kill-many-of-the-inhabitants.html,Arzilla Gov. slain; town looted,,,6,The New York Times,[],"{'main': 'MOORS SLAY A GOVERNOR.; Tribesmen Also Kill Many of the Inhabitants of Arzila.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MOORS SLAY A GOVERNOR.; Tribesmen Also Kill Many of the Inhabitants of Arzila.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Morocco', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'LONDON TIMES -- NEW YORK TIMES Special Cablegram', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/353b82b7-79a6-5d6c-8bfe-1b75747d6869,0,nyt://article/353b82b7-79a6-5d6c-8bfe-1b75747d6869
"Though said to be without foundation by those who have authority to speak on the subject, the report that the Steel Corporation was converting a further amount of its preferred stock into bonds was much discussed yesterday, and even in conservative quarters was looked upon as more or less reliable.  ",https://www.nytimes.com/1904/10/01/archives/topics-in-wall-street-rumored-conversion-of-steel-preferred-effect.html,,,,11,The New York Times,[],"{'main': 'TOPICS IN WALL STREET.; Rumored Conversion of Steel Preferred -- Effect of a Hill-Harriman Settlement.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TOPICS IN WALL STREET.; Rumored Conversion of Steel Preferred -- Effect of a Hill-Harriman Settlement.', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/363f0114-3bb4-558c-90e7-19269d0e38c2,0,nyt://article/363f0114-3bb4-558c-90e7-19269d0e38c2
"Wilhelm II., Imp et Rex",https://www.nytimes.com/1904/10/01/archives/kaiser-wilhelm-a-strong-man-as-the-author-of-the-martyrdom-of-an.html,"Wilhelm II., Imp et Rex",,RB,653,The New York Times,[],"{'main': 'KAISER WILHELM.; A Strong Man as the Author of ""The Martyrdom of an Empress"" Sees Him and Paints Him.*', 'kicker': None, 'content_kicker': None, 'print_headline': 'KAISER WILHELM.; A Strong Man as the Author of ""The Martyrdom of an Empress"" Sees Him and Paints Him.*', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'SCHIERBRAND, W. VON', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 4, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/373f1254-d8aa-5583-95de-6901ce797154,0,nyt://article/373f1254-d8aa-5583-95de-6901ce797154
lunatic caught,https://www.nytimes.com/1904/10/01/archives/amiable-lunatic-comes-home-and-declares-war-bowen-sr-from-islip.html,lunatic caught,,,5,The New York Times,[],"{'main': 'AMIABLE LUNATIC COMES HOME AND DECLARES WAR; Bowen, Sr., from Islip, Captures His Own House.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AMIABLE LUNATIC COMES HOME AND DECLARES WAR; Bowen, Sr., from Islip, Captures His Own House.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'BOWEN, MAX.', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/39a5e17f-3fa8-5930-b268-6349ba6d9154,0,nyt://article/39a5e17f-3fa8-5930-b268-6349ba6d9154
Hawkins's Mind of Whittier,https://www.nytimes.com/1904/10/01/archives/whittiers-religion-the-mind-of-whittier.html,Hawkins's Mind of Whittier,,RB,652,The New York Times,[],"{'main': ""Whittier's Religion.; THE MIND OF WHITTIER."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Whittier's Religion.; THE MIND OF WHITTIER."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3a0a5944-0289-5a91-8938-251ec5cebe93,0,nyt://article/3a0a5944-0289-5a91-8938-251ec5cebe93
"Nield, Guide to historical novels",https://www.nytimes.com/1904/10/01/archives/historical-novels-a-guide-to-the-best-historical-novels-and-tales.html,"Nield, Guide to historical novels",,RB,650,The New York Times,[],"{'main': ""Historical Novels.; A GUIDE TO THE BEST HISTORICAL NOVELS AND TALES. By Jonathan Nield. 8vo. Pp. xvi.-255. New York: G.P. Putnam's Sons."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Historical Novels.; A GUIDE TO THE BEST HISTORICAL NOVELS AND TALES. By Jonathan Nield. 8vo. Pp. xvi.-255. New York: G.P. Putnam's Sons."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3bc3819a-0fb1-526f-8d00-8626d67c06a4,0,nyt://article/3bc3819a-0fb1-526f-8d00-8626d67c06a4
N. J. test case; Davis and Harned indicted,https://www.nytimes.com/1904/10/01/archives/bird-shot-to-test-law-riverton-gun-club-member-killed-a-pigeon-in.html,N. J. test case; Davis and Harned indicted,,,7,The New York Times,[],"{'main': ""BIRD SHOT TO TEST LAW.; Riverton Gun Club Member Killed a Pigeon in Constable's Presence."", 'kicker': None, 'content_kicker': None, 'print_headline': ""BIRD SHOT TO TEST LAW.; Riverton Gun Club Member Killed a Pigeon in Constable's Presence."", 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/3c746fa6-5350-520f-92fb-d66317cfc5b6,0,nyt://article/3c746fa6-5350-520f-92fb-d66317cfc5b6
"Chicago has joined the Greater New Yorks and Bostons in the contest for the leadership in the American League, which has developed into one of the closest and most interesting struggles for supremacy in the history of baseball. Yesterday both the New Yorks and Bostons were shut out while Chicago was successful.  ",https://www.nytimes.com/1904/10/01/archives/chicago-closing-up-on-the-two-leaders-comiskeys-men-win-but-new.html,,,,7,The New York Times,[],"{'main': ""CHICAGO CLOSING UP ON THE TWO LEADERS; Comiskey's Men Win, but New York and Boston Are Shut Out."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""CHICAGO CLOSING UP ON THE TWO LEADERS; Comiskey's Men Win, but New York and Boston Are Shut Out."", 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3cf01419-be17-5bde-9c33-cc28393da21b,0,nyt://article/3cf01419-be17-5bde-9c33-cc28393da21b
"McCutcheon, Barr; Beverly of Graustark",https://www.nytimes.com/1904/10/01/archives/back-to-graustark-beverly-of-graustark.html,"McCutcheon, Barr; Beverly of Graustark",,RB,661,The New York Times,[],"{'main': 'Back to Graustark.; BEVERLY OF GRAUSTARK.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Back to Graustark.; BEVERLY OF GRAUSTARK.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3dd28711-842d-5030-a3bb-556a78cd15bc,0,nyt://article/3dd28711-842d-5030-a3bb-556a78cd15bc
Cervantes; Don Quixote; chief Eng. translations,https://www.nytimes.com/1904/10/01/archives/topics-of-the-week.html,Cervantes; Don Quixote; chief Eng. translations,,RB,649,The New York Times,[],"{'main': 'TOPICS OF THE WEEK.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TOPICS OF THE WEEK.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}]",1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3f6eca9a-6145-51bd-addb-8ff8e7b1c228,0,nyt://article/3f6eca9a-6145-51bd-addb-8ff8e7b1c228
,https://www.nytimes.com/1904/10/01/archives/little-prince-humberts-nurse.html,,,,8,The New York Times,[],"{'main': ""Little Prince Humbert's Nurse."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Little Prince Humbert's Nurse."", 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'From The London Chronicle', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/41ec417d-faad-5eae-aaa7-3b0b8ae9f7f2,0,nyt://article/41ec417d-faad-5eae-aaa7-3b0b8ae9f7f2
"Thirty-five horses will to-day cart an Eskimo lady of mysterious origin who hails from Greenland's icy mountains to the Museum of Natural History. It is not because the lady is known to be adverse to the trip that it will require so much power to take her, but because she weighs about seventy tons.  ",https://www.nytimes.com/1904/10/01/archives/to-cart-70ion-lady-through-the-streets-shes-to-make-her-home-at.html,,,,9,The New York Times,[],"{'main': ""TO CART 70-ION LADY THROUGH THE STREETS; She's to Make Her Home at Museum of Natural History."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""TO CART 70-ION LADY THROUGH THE STREETS; She's to Make Her Home at Museum of Natural History."", 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/41f0472f-2392-5baa-9b92-0d6a2e301954,0,nyt://article/41f0472f-2392-5baa-9b92-0d6a2e301954
"Johnson, Mrs. Ben., Sept. 18, husband, &c., confesses",https://www.nytimes.com/1904/10/01/archives/clear-up-double-murder-members-of-family-of-slain-woman-said-to.html,"Johnson, Mrs. Ben., Sept. 18, husband, &c., confesses",,,1,The New York Times,[],"{'main': 'CLEAR UP DOUBLE MURDER.; Members of Family of Slain Woman Said to Have Confessed.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CLEAR UP DOUBLE MURDER.; Members of Family of Slain Woman Said to Have Confessed.', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/44dd4767-e054-5c93-8d14-45410c9fe760,0,nyt://article/44dd4767-e054-5c93-8d14-45410c9fe760
,https://www.nytimes.com/1904/10/01/archives/cubans-stirred-over-dress.html,,,,1,The New York Times,[],"{'main': 'Cubans Stirred Over Dress.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Cubans Stirred Over Dress.', 'name': None, 'seo': None, 'sub': None}",[],1904-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/45106fa2-0907-553e-b0a6-e48cfd488e1b,0,nyt://article/45106fa2-0907-553e-b0a6-e48cfd488e1b
