abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1899/04/01/archives/review-7-no-title.html,,,SATURDAY,209,The New York Times,[],"{'main': 'Review 7 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Review 7 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2109cfa1-826a-5009-bb89-2bdf1cba49ff,0,nyt://article/2109cfa1-826a-5009-bb89-2bdf1cba49ff
,https://www.nytimes.com/1899/04/01/archives/to-retain-the-volunteers.html,,,,2,The New York Times,[],"{'main': 'TO RETAIN THE VOLUNTEERS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO RETAIN THE VOLUNTEERS.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/212c882d-000a-5f15-babb-76ba9679a07c,0,nyt://article/212c882d-000a-5f15-babb-76ba9679a07c
,https://www.nytimes.com/1899/04/01/archives/big-rock-slide-at-niagara-falls.html,,,,5,The New York Times,[],"{'main': 'Big Rock Slide at Niagara Falls.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Big Rock Slide at Niagara Falls.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2294a4f1-d0f9-57be-8577-1c1c354b9dcc,0,nyt://article/2294a4f1-d0f9-57be-8577-1c1c354b9dcc
"In their weekly review of trade, Messrs. R.G. Dun  Co. to-day will say:  ",https://www.nytimes.com/1899/04/01/archives/duns-and-bradstreets.html,,,,10,The New York Times,[],"{'main': ""DUN'S AND BRADSTREET'S."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""DUN'S AND BRADSTREET'S."", 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/236194b2-4d4b-57fa-b184-a7feeb8b2019,0,nyt://article/236194b2-4d4b-57fa-b184-a7feeb8b2019
"Papers in mandamus case against Mayor Van Wyck, Controller Coler, and other city officials to force the purchase of the plant of the Long Island Water Supply Company are being prepared by Grout, Mayor  Hyde, lawyers of Brooklyn, in the interest of one of the stockholders of the concern.  ",https://www.nytimes.com/1899/04/01/archives/long-island-water-purchase.html,,,,12,The New York Times,[],"{'main': 'LONG ISLAND WATER PURCHASE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONG ISLAND WATER PURCHASE.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/276a3b54-fff0-56b0-add8-a27638262bc0,0,nyt://article/276a3b54-fff0-56b0-add8-a27638262bc0
"LONDON, March 31. -- Sarah Bernhardt has commissioned Charles Brookfield to write a three-act piece. ""San Toy"" is the title of the comic opera which is to succeed ""A Greek Slave"" at Daly's Theatre. The author is E.A. Morton, a critic and journalist. The scene is laid in a Chinese province, where there is a British resident.  ",https://www.nytimes.com/1899/04/01/archives/london-theatrical-talk-the-new-musical-piece-at-dalys-theatre.html,,,,6,The New York Times,[],"{'main': ""LONDON THEATRICAL TALK.; The New Musical Piece at Daly's Theatre, Leicester Square. "", 'kicker': '1', 'content_kicker': None, 'print_headline': ""LONDON THEATRICAL TALK.; The New Musical Piece at Daly's Theatre, Leicester Square. "", 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Cablegram to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/28c6abbf-e64f-5bdc-a19c-d7afa0956833,0,nyt://article/28c6abbf-e64f-5bdc-a19c-d7afa0956833
Police Detective Force Organized by M. Crowley,https://www.nytimes.com/1899/04/01/archives/rations-for-puerto-ricans-gen-henry-orders-distribution-to-the.html,Police Detective Force Organized by M. Crowley,,,8,The New York Times,[],"{'main': 'RATIONS FOR PUERTO RICANS.; Gen. Henry Orders Distribution to the Needy -- Warning Against Disorder.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RATIONS FOR PUERTO RICANS.; Gen. Henry Orders Distribution to the Needy -- Warning Against Disorder.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Cuba', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Havana', 'rank': 2, 'major': 'N'}]",1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/29c8c07f-d384-526a-a4bb-ddc5a26d5c2f,0,nyt://article/29c8c07f-d384-526a-a4bb-ddc5a26d5c2f
,https://www.nytimes.com/1899/04/01/archives/situation-in-bolivia-president-meets-little-encouragement-in.html,,,,7,The New York Times,[],"{'main': 'SITUATION IN BOLIVIA.; President Meets Little Encouragement in Suppressing the Rebellion.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SITUATION IN BOLIVIA.; President Meets Little Encouragement in Suppressing the Rebellion.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2a9fcff3-5bd6-518f-a7d7-25508f3707cd,0,nyt://article/2a9fcff3-5bd6-518f-a7d7-25508f3707cd
,https://www.nytimes.com/1899/04/01/archives/an-incident.html,,,,6,The New York Times,[],"{'main': 'An Incident.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'An Incident.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': 'JAMES K. HAND', 'person': [{'firstname': 'James', 'middlename': 'K.', 'lastname': 'HAND', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2ae62879-a046-5941-a257-ebab7650e00d,0,nyt://article/2ae62879-a046-5941-a257-ebab7650e00d
,https://www.nytimes.com/1899/04/01/archives/philadelphia-bricklayers-strike.html,,,,2,The New York Times,[],"{'main': ""Philadelphia Bricklayers' Strike."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Philadelphia Bricklayers' Strike."", 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2c41475a-9906-54a0-a9a3-dda906616e24,0,nyt://article/2c41475a-9906-54a0-a9a3-dda906616e24
,https://www.nytimes.com/1899/04/01/archives/shipment-of-troops-hurried.html,,,,2,The New York Times,[],"{'main': 'SHIPMENT OF TROOPS HURRIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SHIPMENT OF TROOPS HURRIED.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2eb98b20-1e59-5732-8ead-81c9b1cfdd4c,0,nyt://article/2eb98b20-1e59-5732-8ead-81c9b1cfdd4c
"Lavignac, A.; ""Music and Musicians""",https://www.nytimes.com/1899/04/01/archives/lavignacs-music-and-musicians.html,"Lavignac, A.; ""Music and Musicians""",,BR,210,The New York Times,[],"{'main': 'LAVIGNAC\'S ""MUSIC AND MUSICIANS.""*', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAVIGNAC\'S ""MUSIC AND MUSICIANS.""*', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2f653a51-0255-539c-a960-847c6ceb60d4,0,nyt://article/2f653a51-0255-539c-a960-847c6ceb60d4
,https://www.nytimes.com/1899/04/01/archives/the-west-in-the-east.html,,,,6,The New York Times,[],"{'main': 'THE WEST IN THE EAST.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE WEST IN THE EAST.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2fa51ff4-5f76-56ff-b8aa-f6b8a5003c02,0,nyt://article/2fa51ff4-5f76-56ff-b8aa-f6b8a5003c02
"Lewine's ""Bibliography of Eighteenth Century Art and Illustrated Books"" Reviewed",https://www.nytimes.com/1899/04/01/archives/eighteenth-century-art-an-exhaustive-bibliography-and-what-it.html,"Lewine's ""Bibliography of Eighteenth Century Art and Illustrated Books"" Reviewed",,BR,209,The New York Times,[],"{'main': 'EIGHTEENTH CENTURY ART.; An Exhaustive Bibliography and What it Suggests.*', 'kicker': None, 'content_kicker': None, 'print_headline': 'EIGHTEENTH CENTURY ART.; An Exhaustive Bibliography and What it Suggests.*', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': ""Reviewed for THE NEW YORK TIMES'S SATURDAY REVIEW by Russell Sturgis.russell Sturgis"", 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2fb8ca89-e833-5c9e-810e-fad46be48695,0,nyt://article/2fb8ca89-e833-5c9e-810e-fad46be48695
"Some time after publication your paper reaches me, and I have been so interested in the ""Cynic's"" letter of March 11, 1899, that I venture to suggest a possible plea for his indulgence in ""social gatherings"" that may not have occurred to him or others like him.  ",https://www.nytimes.com/1899/04/01/archives/v-would-reason-with-him.html,,,SATURDAY,222,The New York Times,[],"{'main': 'V. -- WOULD REASON WITH HIM.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'V. -- WOULD REASON WITH HIM.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': 'A WOMAN', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2fc3c492-fa84-5377-aef4-cafd889273b8,0,nyt://article/2fc3c492-fa84-5377-aef4-cafd889273b8
"-- There is an ""English colony"" out in Portland, Oregon. That fact, for which The Portland Oregonian vouches, is of considerable interest in itself, and it is made more interesting by a determination just reached by the members of the ""colony"" to send to Mr. RUDYARD KIPLING, as soon as the fishing season opens, the biggest salmon they can catch, buy, or otherwise acquire on the Pacific Coast.  ",https://www.nytimes.com/1899/04/01/archives/topics-of-times.html,,,,6,The New York Times,[],"{'main': 'TOPICS OF TIMES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TOPICS OF TIMES.', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3135b47b-5b5d-58fd-9b5f-5b1feb32b7fa,0,nyt://article/3135b47b-5b5d-58fd-9b5f-5b1feb32b7fa
,https://www.nytimes.com/1899/04/01/archives/review-6-no-title.html,,,SATURDAY,209,The New York Times,[],"{'main': 'Review 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Review 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1899-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/314a2650-510d-5bad-924d-6dbbf9c9f0ef,0,nyt://article/314a2650-510d-5bad-924d-6dbbf9c9f0ef
