abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"NEWPORT, R.I., Aug. 31. -- The play in the ladies' singles lawn tennis tournament at the Casino was continued this morning in the second round. The first round was completed by the default of Mrs. Whitehouse to Miss Whittier, and the four matches in the second round were played, leaving Miss N. Iselin, Mrs. John Jacob Astor, Miss Whittier, and Miss Busk in the semi-finals.  ",https://www.nytimes.com/1901/09/01/archives/tennis-on-newport-courts.html,,,,5,The New York Times,[],"{'main': 'TENNIS ON NEWPORT COURTS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TENNIS ON NEWPORT COURTS.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1311fa93-d4fb-581d-989d-95712d63171b,0,nyt://article/1311fa93-d4fb-581d-989d-95712d63171b
"From Good Housekeeping. The negro, Chinaman, and Japanese have been successfully employed as domestics for many years, but the white ""housework man"" is a comparatively new product. Two years ago he was scarcely known; today he may be found in every large city from San Francisco to Boston, and not only the want departments of the newspapers, but the intelligence offices, attest the steadily growing demand for him.  ",https://www.nytimes.com/1901/09/01/archives/the-housework-man.html,,,MAGAZINE,22,The New York Times,[],"{'main': 'The Housework Man.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Housework Man.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/133730be-210a-562e-826e-a70e7d4d313f,0,nyt://article/133730be-210a-562e-826e-a70e7d4d313f
,https://www.nytimes.com/1901/09/01/archives/the-population-of-london.html,,,MAGAZINE,22,The New York Times,[],"{'main': 'The Population of London.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Population of London.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/153dd6c6-8b55-5627-8cd3-eb3df8ba43f2,0,nyt://article/153dd6c6-8b55-5627-8cd3-eb3df8ba43f2
"LONDON, Aug. 16 -- A somewhat disingenuous inquiry of the American journalist and lecturee Gafrett Serviss in the correspondence columns of The London Times as to whether or not Gilbert White, the naturalist of Selborne has been forgotten by his fellow-countrymen, has called forth some amusing rejoinders.  ",https://www.nytimes.com/1901/09/01/archives/within-easy-reach-of-london.html,,,MAGAZINE,20,The New York Times,[],"{'main': 'Within Easy Reach of London.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Within Easy Reach of London.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': 'E.A. DITHMAR', 'person': [{'firstname': 'E.', 'middlename': 'A.', 'lastname': 'DITHMAR', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/15b1e63b-21a2-5965-b216-0518e40654d0,0,nyt://article/15b1e63b-21a2-5965-b216-0518e40654d0
Ball at Driftwood,https://www.nytimes.com/1901/09/01/archives/pretty-ball-at-driftwood-mr-and-mrs-henry-slegel-entertain-a-large.html,Ball at Driftwood,,,5,The New York Times,[],"{'main': 'PRETTY BALL AT DRIFTWOOD.; Mr. and Mrs. Henry Slegel Entertain a Large Company at Their Country Place on the Sound.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PRETTY BALL AT DRIFTWOOD.; Mr. and Mrs. Henry Slegel Entertain a Large Company at Their Country Place on the Sound.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Siegel, Henry', 'rank': 1, 'major': 'N'}]",1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/162a181b-2d92-568e-9b6e-6517a8cb1d96,0,nyt://article/162a181b-2d92-568e-9b6e-6517a8cb1d96
,https://www.nytimes.com/1901/09/01/archives/compressed-air-at-a-barbers.html,,,MAGAZINE,8,The New York Times,[],"{'main': ""Compressed Air at a Barber's."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Compressed Air at a Barber's."", 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/167c7f34-2de2-5f18-a869-b23fd7c2f532,0,nyt://article/167c7f34-2de2-5f18-a869-b23fd7c2f532
"LONDON, Aug. 31. -- Capt. Bosanculet's cricketers sail for Philadelphia Sept. 4 P. F. Warner goes instead of Robertson.  ",https://www.nytimes.com/1901/09/01/archives/english-cricketers-sailor-america.html,,,,7,The New York Times,[],"{'main': 'English Cricketers Sailor America.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'English Cricketers Sailor America.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1686e2bb-a53a-5cbd-9424-f4236864e87c,0,nyt://article/1686e2bb-a53a-5cbd-9424-f4236864e87c
"Transactions on the New York Stock Exchange during August were the smallest of any month of the year. Dealings in stocks aggregated 10,771,312 shares, against 15,920,898 shares in July, 19,819,131 shares in June 35,199,736 shares in May, 41,688,897 shares in April, 27,001,677 shares in March, 21,881,380 shares in February, and 30,207,603 shares in January.  ",https://www.nytimes.com/1901/09/01/archives/transactions-in-august.html,,,,10,The New York Times,[],"{'main': 'TRANSACTIONS IN AUGUST.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TRANSACTIONS IN AUGUST.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/188fe752-de9e-5744-9a42-c8019af7c2b5,0,nyt://article/188fe752-de9e-5744-9a42-c8019af7c2b5
"THIS is the last week of the season. In fact, at many of the watering places the word ""Finis"" has been written and the gayeties are over for the year. To those who love the sea and the seashore, who are fond of the pathless woods and find pleasure by lakeside and mountain summit, the country was never more beautiful, never more attractive.  ",https://www.nytimes.com/1901/09/01/archives/society-at-home-and-abroad.html,,,MAGAZINE,19,The New York Times,[],"{'main': 'Society at Home and Abroad.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Society at Home and Abroad.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18a4b05d-ba93-51fc-a809-7b3896a66d94,0,nyt://article/18a4b05d-ba93-51fc-a809-7b3896a66d94
,https://www.nytimes.com/1901/09/01/archives/methodism-past-and-present.html,,,MAGAZINE,23,The New York Times,[],"{'main': 'Methodism, Past and Present.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Methodism, Past and Present.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19bd1252-62fb-5537-8747-a8e091b05579,0,nyt://article/19bd1252-62fb-5537-8747-a8e091b05579
"A NEW YORK State Senator is a personage of importance far beyond that attached to him as he sits with his confreres in the paneled chamber at Albany, helping to make laws for the people of the Empire State.  ",https://www.nytimes.com/1901/09/01/archives/off-season-in-politics-daily-routine-of-a-state-senator-who-wants.html,,,MAGAZINE,10,The New York Times,[],"{'main': 'Off Season in Politics; Daily Routine of a State Senator Who Wants to Keep a Political Hold on the District He Represents.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Off Season in Politics; Daily Routine of a State Senator Who Wants to Keep a Political Hold on the District He Represents.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b4745ad-6cbf-5202-a9b8-060385be889d,0,nyt://article/1b4745ad-6cbf-5202-a9b8-060385be889d
,https://www.nytimes.com/1901/09/01/archives/john-m-beall-leaves-the-southern.html,,,,9,The New York Times,[],"{'main': 'John M. Beall Leaves the Southern.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'John M. Beall Leaves the Southern.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1beb1bec-8183-5566-befd-1f47421e363e,0,nyt://article/1beb1bec-8183-5566-befd-1f47421e363e
,https://www.nytimes.com/1901/09/01/archives/in-continental-centres.html,,,,10,The New York Times,[],"{'main': 'In Continental Centres.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'In Continental Centres.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ce445aa-7be9-5081-9038-5cc16aec08ed,0,nyt://article/1ce445aa-7be9-5081-9038-5cc16aec08ed
,https://www.nytimes.com/1901/09/01/archives/baltimores-new-gas-scheme-two-hundred-coke-ovans-to-furnish-the.html,,,,1,The New York Times,[],"{'main': ""BALTIMORE'S NEW GAS SCHEME; Two Hundred Coke Ovans to Furnish the Illuminating Power."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""BALTIMORE'S NEW GAS SCHEME; Two Hundred Coke Ovans to Furnish the Illuminating Power."", 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1dc53ea7-1342-535b-8112-219981c2929a,0,nyt://article/1dc53ea7-1342-535b-8112-219981c2929a
Chauncey Olcott comes to the Fourteenth Street Theatre in January for his annual engagement.  ,https://www.nytimes.com/1901/09/01/archives/theatrical-gossip.html,,,,12,The New York Times,[],"{'main': 'THEATRICAL GOSSIP.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THEATRICAL GOSSIP.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e8d0d43-a502-5af1-a5d8-9e065a986a15,0,nyt://article/1e8d0d43-a502-5af1-a5d8-9e065a986a15
,https://www.nytimes.com/1901/09/01/archives/foleys-men-block-park-row.html,,,,8,The New York Times,[],"{'main': ""Foley's Men Block Park Row."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Foley's Men Block Park Row."", 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/211f4d9c-125e-5422-9ad1-5a1a78d24478,0,nyt://article/211f4d9c-125e-5422-9ad1-5a1a78d24478
"The Boers and Privateering. An extraordinary document printed in Le Matin of Paris has been followed by the revelation that a French syndicate has been formed with largo capital to put upon the high seas armed vessels flying the flags of the defunct Boer republics, provided Mr. Kruger can be induce to Issue letters of marque.  ",https://www.nytimes.com/1901/09/01/archives/in-foreign-lands.html,,,MAGAZINE,24,The New York Times,[],"{'main': 'IN FOREIGN LANDS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'IN FOREIGN LANDS.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22b885ec-97c7-5ffd-8cc5-61bebebdf72e,0,nyt://article/22b885ec-97c7-5ffd-8cc5-61bebebdf72e
"From The Spectator. Footpaths are what roads are not, natural productions, just as the paths made by hares, deer, and elephants are. No one really makes a footpath; that is, no one improves it. What is true of Central Africa is true of England. ""The native paths,"" wrote Prof. Drummond, ""are the same in character all over Africa,"" (he has previously mentioned that you are almost never ""off"" one of these paths.)  ",https://www.nytimes.com/1901/09/01/archives/peculiarities-of-footpaths.html,,,MAGAZINE,22,The New York Times,[],"{'main': 'Peculiarities of Footpaths.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Peculiarities of Footpaths.', 'name': None, 'seo': None, 'sub': None}",[],1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2410cf95-25a3-564f-ab50-6a34486d617a,0,nyt://article/2410cf95-25a3-564f-ab50-6a34486d617a
"""Tom Moore"" Andy Mack",https://www.nytimes.com/1901/09/01/archives/tom-moore-at-the-herald-square-andrew-mack-in-a-new-but.html,"""Tom Moore"" Andy Mack",,,12,The New York Times,[],"{'main': '""TOM MOORE"" AT THE HERALD SQUARE; Andrew Mack in a New but Conventional Irish Drama. Fiction and Fancy Rather than Historical Fact the Basis of the Play Which Pleased the Audience.', 'kicker': None, 'content_kicker': None, 'print_headline': '""TOM MOORE"" AT THE HERALD SQUARE; Andrew Mack in a New but Conventional Irish Drama. Fiction and Fancy Rather than Historical Fact the Basis of the Play Which Pleased the Audience.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'AMUSEMENTS', 'rank': 1, 'major': 'N'}]",1901-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2477ba91-207c-5ee2-bee3-4ef9ceb711e8,0,nyt://article/2477ba91-207c-5ee2-bee3-4ef9ceb711e8
