abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
B Atkinson comment,https://www.nytimes.com/1963/03/01/archives/critic-at-large-ingmar-bergmans-post-at-royal-theatre-promises.html,B Atkinson comment,,,10,The New York Times,[],"{'main': ""Critic at Large; Ingmar Bergman's Post at Royal Theatre Promises Brilliant Productions He'll Work Actively Brilliant Production"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Critic at Large; Ingmar Bergman's Post at Royal Theatre Promises Brilliant Productions He'll Work Actively Brilliant Production"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Sweden', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Brooks Atkinson Special To the New York Times', 'person': [{'firstname': 'Brooks', 'middlename': 'Atkinson', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/18c3226f-6559-5189-926b-fa80609c2f3e,0,nyt://article/18c3226f-6559-5189-926b-fa80609c2f3e
,https://www.nytimes.com/1963/03/01/archives/cotton-futures-off-1-to-6-points-eight-march-notices-issued.html,,,B,13,The New York Times,[],"{'main': 'COTTON FUTURES OFF 1 TO 6 POINTS; Eight March Notices Issued, Bringing Total to 33', 'kicker': '1', 'content_kicker': None, 'print_headline': 'COTTON FUTURES OFF 1 TO 6 POINTS; Eight March Notices Issued, Bringing Total to 33', 'name': None, 'seo': None, 'sub': None}",[],1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/192c297a-e6d7-53e2-8153-ce01ed5f32b1,0,nyt://article/192c297a-e6d7-53e2-8153-ce01ed5f32b1
"ATLANTA, Feb. 28--Federal officials completed an inquiry today into a report that a voluntary approach had largely failed to improve Negro job opportunities in industries with Government contracts.  ",https://www.nytimes.com/1963/03/01/archives/us-prodding-south-on-hiring-negroes-negro-job-drive-lagging-in.html,,,,1,The New York Times,[],"{'main': 'U.S. Prodding South On Hiring Negroes; NEGRO JOB DRIVE LAGGING IN SOUTH A Check on Compliance', 'kicker': '2', 'content_kicker': None, 'print_headline': 'U.S. Prodding South On Hiring Negroes; NEGRO JOB DRIVE LAGGING IN SOUTH A Check on Compliance', 'name': None, 'seo': None, 'sub': None}",[],1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Claude Sitton Special To the New York Times', 'person': [{'firstname': 'Claude', 'middlename': 'Sitton', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1a27a315-d668-51cf-b9fc-7430de9e2388,0,nyt://article/1a27a315-d668-51cf-b9fc-7430de9e2388
,https://www.nytimes.com/1963/03/01/archives/march.html,,,,8,The New York Times,[],"{'main': 'March', 'kicker': '1', 'content_kicker': None, 'print_headline': 'March', 'name': None, 'seo': None, 'sub': None}",[],1963-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e1cf766-fb0d-53f3-bc39-91c2f250d75d,0,nyt://article/1e1cf766-fb0d-53f3-bc39-91c2f250d75d
"Project Apollo dir Holmes repts Saturn F-1 rocket engine has serious combustion difficulty, HR com; confident it can be overcome",https://www.nytimes.com/1963/03/01/archives/moon-rocket-engine-develops-serious-combustion-difficulties-chief.html,"Project Apollo dir Holmes repts Saturn F-1 rocket engine has serious combustion difficulty, HR com; confident it can be overcome",,,1,The New York Times,[],"{'main': 'Moon Rocket Engine Develops Serious Combustion Difficulties; Chief of Project Apollo Tells Congress of Problems-- Early Solution Vital DEFECT DEVELOPS IN LUNAR ROCKET Experts Working on Problem New Injector Tested', 'kicker': None, 'content_kicker': None, 'print_headline': 'Moon Rocket Engine Develops Serious Combustion Difficulties; Chief of Project Apollo Tells Congress of Problems-- Early Solution Vital DEFECT DEVELOPS IN LUNAR ROCKET Experts Working on Problem New Injector Tested', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Holmes, D Brainerd', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ASTRONAUTICS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'US PROJECTS (GENERAL)', 'rank': 3, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By John W. Finney Special To the New York Times', 'person': [{'firstname': 'John', 'middlename': 'W.', 'lastname': 'Finney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1e756d47-c824-53d9-ba2f-930a34eceed8,0,nyt://article/1e756d47-c824-53d9-ba2f-930a34eceed8
"GB, Italy, W Ger, Belgium, Greece, Turkey and Netherlands now back US-proposed multilateral nuclear Polaris missile force",https://www.nytimes.com/1963/03/01/archives/7-in-nato-back-us-plan-for-allied-polaris-fleet-cost-considered-by.html,"GB, Italy, W Ger, Belgium, Greece, Turkey and Netherlands now back US-proposed multilateral nuclear Polaris missile force",,,1,The New York Times,[],"{'main': '7 in NATO Back U.S. Plan For Allied Polaris Fleet; Cost Considered by U.S. U.S. WINS BACKING FOR POLARIS UNIT U.S. Asks No Privileges Conventional War Question Economic Argument', 'kicker': None, 'content_kicker': None, 'print_headline': '7 in NATO Back U.S. Plan For Allied Polaris Fleet; Cost Considered by U.S. U.S. WINS BACKING FOR POLARIS UNIT U.S. Asks No Privileges Conventional War Question Economic Argument', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'STRATEGY', 'rank': 2, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Drew Middleton Special To the New York Times', 'person': [{'firstname': 'Drew', 'middlename': 'Middleton', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1f79ca9f-3e40-551a-821c-f9e1072534ca,0,nyt://article/1f79ca9f-3e40-551a-821c-f9e1072534ca
"Govt forces kill 13 guerrillas, capture 24",https://www.nytimes.com/1963/03/01/archives/saigon-reported-avoiding-clashes-us-advisers-find-tendency-to-let.html,"Govt forces kill 13 guerrillas, capture 24",,,1,The New York Times,[],"{'main': 'SAIGON REPORTED AVOIDING CLASHES; U.S. Advisers Find Tendency to Let Reds Escape VIETNAM ACCUSED OF AVOIDING WAR Stalemate in the Delta Targets With No Enemies 13 Guerrillas Killed', 'kicker': None, 'content_kicker': None, 'print_headline': 'SAIGON REPORTED AVOIDING CLASHES; U.S. Advisers Find Tendency to Let Reds Escape VIETNAM ACCUSED OF AVOIDING WAR Stalemate in the Delta Targets With No Enemies 13 Guerrillas Killed', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 4, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By David Halberstam Special To the New York Times', 'person': [{'firstname': 'David', 'middlename': 'Halberstam', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2169a7a3-49a6-513d-b3b6-8d31a02fc819,0,nyt://article/2169a7a3-49a6-513d-b3b6-8d31a02fc819
Editorial hopes for Bosch success,https://www.nytimes.com/1963/03/01/archives/the-stormy-caribbean.html,Editorial hopes for Bosch success,,,8,The New York Times,[],"{'main': 'The Stormy Caribbean', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Stormy Caribbean', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Cuba', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Dominican Republic', 'rank': 2, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/231b5148-a887-5951-91f8-19ccbe71341e,0,nyt://article/231b5148-a887-5951-91f8-19ccbe71341e
Planned by Grolier Co,https://www.nytimes.com/1963/03/01/archives/advertising-and-now-soft-whisky-executive-promotion-accounts-shift.html,Planned by Grolier Co,,Business & Finance,15,The New York Times,[],"{'main': ""Advertising: And Now 'Soft Whisky'; Executive Promotion Accounts Shift New Encyclopedia Accounts People"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Advertising: And Now 'Soft Whisky'; Executive Promotion Accounts Shift New Encyclopedia Accounts People"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'ENCYCLOPEDIA INTERNATIONAL', 'rank': 1, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Peter Bart Special To the New York Times', 'person': [{'firstname': 'Peter', 'middlename': 'Bart', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/27e20003-6904-5fcc-a1b2-2398fd57281d,0,nyt://article/27e20003-6904-5fcc-a1b2-2398fd57281d
,https://www.nytimes.com/1963/03/01/archives/olympic-site-choice-delayed.html,,,S,16,The New York Times,[],"{'main': 'Olympic Site Choice Delayed', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Olympic Site Choice Delayed', 'name': None, 'seo': None, 'sub': None}",[],1963-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2cbb21a3-1107-5beb-a8f3-55c901b3506b,0,nyt://article/2cbb21a3-1107-5beb-a8f3-55c901b3506b
,https://www.nytimes.com/1963/03/01/archives/foster-will-leave-geneva-arms-talks.html,,,,2,The New York Times,[],"{'main': 'FOSTER WILL LEAVE GENEVA ARMS TALKS', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FOSTER WILL LEAVE GENEVA ARMS TALKS', 'name': None, 'seo': None, 'sub': None}",[],1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2cf4a9e9-8039-5133-bbfa-a10e6abfa131,0,nyt://article/2cf4a9e9-8039-5133-bbfa-a10e6abfa131
"HOLLYWOOD, Feb. 28-- Olivia de Havilland stood in a cage at the Paramount Studio. Leaning on a cane, she mused contentedly over a book in her other hand. Suddenly the cage began to rock. Then the light went out. She was alone in her  ",https://www.nytimes.com/1963/03/01/archives/lady-in-a-cage-filming-is-unique-paramount-finds-elevator-story-is.html,,,,10,The New York Times,[],"{'main': ""'LADY IN A CAGE'. FILMING IS UNIQUE; Paramount Finds Elevator Story is Confining In a Vertical Vein"", 'kicker': '1', 'content_kicker': None, 'print_headline': ""'LADY IN A CAGE'. FILMING IS UNIQUE; Paramount Finds Elevator Story is Confining In a Vertical Vein"", 'name': None, 'seo': None, 'sub': None}",[],1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Murray Schumach Special To the New York Times', 'person': [{'firstname': 'Murray', 'middlename': 'Schumach', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2d14d0b6-2a9c-5ffc-aed9-3baa1cf839af,0,nyt://article/2d14d0b6-2a9c-5ffc-aed9-3baa1cf839af
H J Muller book Freedom in the Western World revd,https://www.nytimes.com/1963/03/01/archives/books-of-the-times-war-politics-ignored-a-personal-credo.html,H J Muller book Freedom in the Western World revd,,,9,The New York Times,[],"{'main': 'Books of The Times; War, Politics Ignored A Personal Credo', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books of The Times; War, Politics Ignored A Personal Credo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'MULLER, H J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'FREEDOM IN THE WESTERN WORLD', 'rank': 4, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Orville Prescott Special To the New York Times.lincoln Foster', 'person': [{'firstname': 'Orville', 'middlename': 'Prescott', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2de6fc6e-3922-54c2-bc32-d5f94695e294,0,nyt://article/2de6fc6e-3922-54c2-bc32-d5f94695e294
Dr Rusk questions 50-mi hikes validity as personal fitness measure,https://www.nytimes.com/1963/03/01/archives/science-physically-fit-but-for-what-draft-rejection-figures-the.html,Dr Rusk questions 50-mi hikes validity as personal fitness measure,,,8,The New York Times,[],"{'main': ""Science; 'Physically Fit'-- but for What? Draft Rejection Figures The Baruch Report"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Science; 'Physically Fit'-- but for What? Draft Rejection Figures The Baruch Report"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Walking', 'rank': 1, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Howard A. Rusk, M.d', 'person': [{'firstname': 'Howard', 'middlename': 'A.', 'lastname': 'Rusk', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}], 'organization': None}",Archives,nyt://article/2faa3bf9-5786-50d3-a709-e1e0303489cf,0,nyt://article/2faa3bf9-5786-50d3-a709-e1e0303489cf
"Prime Min Macmillan, in Commons debate discloses state of Brit alert during Oct '62 crisis",https://www.nytimes.com/1963/03/01/archives/macmillan-tells-of-alert-on-cuba-reveals-action-on-nuclear-planes.html,"Prime Min Macmillan, in Commons debate discloses state of Brit alert during Oct '62 crisis",,,2,The New York Times,[],"{'main': ""MACMILLAN TELLS OF ALERT ON CUBA; Reveals Action on Nuclear Planes and Four Missiles 'Normal' Steps Taken"", 'kicker': None, 'content_kicker': None, 'print_headline': ""MACMILLAN TELLS OF ALERT ON CUBA; Reveals Action on Nuclear Planes and Four Missiles 'Normal' Steps Taken"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Cuba', 'rank': 1, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Sydney Gruson Special To the New York Times', 'person': [{'firstname': 'Sydney', 'middlename': 'Gruson', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/30c23b75-385a-547a-8054-268b8231e551,0,nyt://article/30c23b75-385a-547a-8054-268b8231e551
Brussels talks between Congo Govt and Belgian leaders successful; Congo to work out gen plan for econ recovery; Adoula and Bomboko conferred with Premier Lefevre and Spaak,https://www.nytimes.com/1963/03/01/archives/congobelgian-parley-completely-successful.html,Brussels talks between Congo Govt and Belgian leaders successful; Congo to work out gen plan for econ recovery; Adoula and Bomboko conferred with Premier Lefevre and Spaak,,,3,The New York Times,[],"{'main': 'Congo-Belgian Parley Completely Successful', 'kicker': None, 'content_kicker': None, 'print_headline': 'Congo-Belgian Parley Completely Successful', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'rank': 1, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/34b4d396-bc83-509c-9772-60bd48d9a548,0,nyt://article/34b4d396-bc83-509c-9772-60bd48d9a548
"Olin Mathieson, Far East Internatl, Phillipp Bauer Co, K B Bauer and H G Wolf indicted, NYC, for hiding kickbacks and commissions on drug sales under US foreign aid program in Vietnam and Cambodia; Olin denial",https://www.nytimes.com/1963/03/01/archives/olin-and-2-other-concerns-indicted-in-sale-of-drugs-us-charges.html,"Olin Mathieson, Far East Internatl, Phillipp Bauer Co, K B Bauer and H G Wolf indicted, NYC, for hiding kickbacks and commissions on drug sales under US foreign aid program in Vietnam and Cambodia; Olin denial",,Business & Finance,11,The New York Times,[],"{'main': 'Olin and 2 Other Concerns Indicted in Sale of Drugs; U.S. Charges Facts Were Concealed on Aid Shipments to Southeast Asia --Company Denies Accusation', 'kicker': None, 'content_kicker': None, 'print_headline': 'Olin and 2 Other Concerns Indicted in Sale of Drugs; U.S. Charges Facts Were Concealed on Aid Shipments to Southeast Asia --Company Denies Accusation', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'DRUGS AND DRUG TRADE', 'rank': 1, 'major': 'N'}]",1963-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/375d3016-dc1b-5c9d-a30b-54290d73d9b8,0,nyt://article/375d3016-dc1b-5c9d-a30b-54290d73d9b8
