abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1908/03/01/archives/the-european-markets-happenings-of-a-day-in-london-paris-and-berlin.html,,,THE,7,The New York Times,[],"{'main': 'THE EUROPEAN MARKETS.; Happenings of a Day in London, Paris, and Berlin.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE EUROPEAN MARKETS.; Happenings of a Day in London, Paris, and Berlin.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1115ebda-ac45-5799-84a0-e767257edddb,0,nyt://article/1115ebda-ac45-5799-84a0-e767257edddb
"Almost every railroad man of prominence in New York City attended the complimentary dinner given last night to Thomas Millen, the general master mechanic of the New York City Railway Company, who retires from that position to-day to take life easy on a farm after having spent forty-two years in the practical end of railroading. The dinner was held in the Persian room at Shanley's at Forty-second Street and Broadway.  ",https://www.nytimes.com/1908/03/01/archives/42-years-a-railroader-complimentary-dinner-to-thomas-millen.html,,,,14,The New York Times,[],"{'main': '42 YEARS A RAILROADER.; Complimentary Dinner to Thomas Millen, Retiring City Railway Veteran.', 'kicker': '1', 'content_kicker': None, 'print_headline': '42 YEARS A RAILROADER.; Complimentary Dinner to Thomas Millen, Retiring City Railway Veteran.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15028114-70ee-51ea-8616-3fa453a52b6d,0,nyt://article/15028114-70ee-51ea-8616-3fa453a52b6d
"The Realty Syndicate announces the following sales at Tilford Park, Broadway, Flushing: On Thirty-second Street, two lots to Louisa Stewart; on Thirty-third Street, two lots to Henry J.C. Brand; on Thirty-second Street, two lots to Charles R. Bradley; on Thirty-first Street, five lots to Henry Schneider; on Thirty-second Street, four lots to J.G. White, and on Thirty-second Street, two lots to H. Beeker.  ",https://www.nytimes.com/1908/03/01/archives/long-island-buying-good-demand-for-lots-in-colonies-along-the-north.html,,,,10,The New York Times,[],"{'main': 'LONG ISLAND BUYING.; Good Demand for Lots In Colonies Along the North Shore.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONG ISLAND BUYING.; Good Demand for Lots In Colonies Along the North Shore.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15074255-0b4e-5aaf-9b10-0af5424cd355,0,nyt://article/15074255-0b4e-5aaf-9b10-0af5424cd355
,https://www.nytimes.com/1908/03/01/archives/bryan-raps-the-bolters-calls-democrats-who-voted-for-bradley.html,,,,4,The New York Times,[],"{'main': 'BRYAN RAPS THE BOLTERS.; Calls Democrats Who Voted for Bradley ""Embezzlers of Power.""', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BRYAN RAPS THE BOLTERS.; Calls Democrats Who Voted for Bradley ""Embezzlers of Power.""', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16e51a2c-5732-5200-a1c8-be8647d94f3e,0,nyt://article/16e51a2c-5732-5200-a1c8-be8647d94f3e
"PEOPLE talk of the increase of crime in New York,"" said an official of the Police Department last week. ""Do you realize that up to a year ago there were no actual records of the crimes committed in the city?""  ",https://www.nytimes.com/1908/03/01/archives/police-force-seek-thieves-by-burglar-maps-new-system-for-detection.html,,,P,2,The New York Times,[],"{'main': 'POLICE FORCE SEEK THIEVES BY BURGLAR MAPS; New System for Detection of Crime, Started a Year Ago, is a Distinct Advance on Bertillon Methods.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'POLICE FORCE SEEK THIEVES BY BURGLAR MAPS; New System for Detection of Crime, Started a Year Ago, is a Distinct Advance on Bertillon Methods.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1732fab0-8aed-5663-8ffc-bb60f574332b,0,nyt://article/1732fab0-8aed-5663-8ffc-bb60f574332b
The question of making permanent the receivership of the Knickerbocker Trust Company was again postponed for a week by Justice Clark in the Supreme Court on Staten Island yesterday. At the same time the court empowered the State Banking Department to undertake an examination of the company's condition.  ,https://www.nytimes.com/1908/03/01/archives/more-knickerbocker-delay-justice-clark-scores-the-few-depositors.html,,,THE,7,The New York Times,[],"{'main': 'MORE KNICKERBOCKER DELAY.; Justice Clark Scores the Few Depositors Who Have Blocked Resumption.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MORE KNICKERBOCKER DELAY.; Justice Clark Scores the Few Depositors Who Have Blocked Resumption.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18383fa4-dac6-556d-9a07-1721900d59b3,0,nyt://article/18383fa4-dac6-556d-9a07-1721900d59b3
"SANTA FE, New Mexico, Feb. 29. -- Patrick F. Garrett, until two years ago Collector of Customs at El Paso, Texas, was shot and killed to-day near Las Cruces, New Mexico, by Wayne Brazle, son of an old settler.  ",https://www.nytimes.com/1908/03/01/archives/roosevelts-friend-slain-by-rancher-patrick-f-garrett-slayer-of.html,,,,1,The New York Times,[],"{'main': 'ROOSEVELT\'S FRIEND SLAIN BY RANCHER; Patrick F. Garrett, Slayer of ""Billy the Kid,"" Shot by a New Mexican. QUARREL OVER PASTURAGE Wayne Brazle Surrenders to Sheriff and Says He Killed the Famous Texas Ranger in Self-Defense.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ROOSEVELT\'S FRIEND SLAIN BY RANCHER; Patrick F. Garrett, Slayer of ""Billy the Kid,"" Shot by a New Mexican. QUARREL OVER PASTURAGE Wayne Brazle Surrenders to Sheriff and Says He Killed the Famous Texas Ranger in Self-Defense.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1848d776-c8ef-5b78-bb88-157d61f70f09,0,nyt://article/1848d776-c8ef-5b78-bb88-157d61f70f09
"BERLIN, Feb. 29, (by telegraph to Clifden, Ireland; thence by wireless.) -Mr. Carnegie's gift of $125,000 to the Robert Koch fund for tuberculosis research is appreciated here, particularly from the point of view of encouragement which it is hoped the Pittsburg millionaire's example will set German philanthropists.  ",https://www.nytimes.com/1908/03/01/archives/germany-praises-carnegie-his-gift-to-koch-fund-pleases-kaiser-and.html,,,THE,1,The New York Times,[],"{'main': 'GERMANY PRAISES CARNEGIE.; His Gift to Koch Fund Pleases Kaiser and His People.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GERMANY PRAISES CARNEGIE.; His Gift to Koch Fund Pleases Kaiser and His People.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Marconi Transatlantic Wireless Telegraph To the New York Times', 'person': [{'firstname': 'Marconi', 'middlename': 'Transatlantic', 'lastname': 'Wireless', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/18b78f65-9b7d-5592-a49c-1a7e3b198f38,0,nyt://article/18b78f65-9b7d-5592-a49c-1a7e3b198f38
"WACO, Texas, Feb. 29. -- A batting rally, started in the ninth inning, brought about a spectacular finish to the first exhibition game played by the Giants this season. The final score was 5 to 3 in favor of Bresnahan's picked nine, which was pitted against a team Captained by McGraw.  ",https://www.nytimes.com/1908/03/01/archives/seasons-first-ball-game-bresnahans-team-defeats-mcgraws-nine-by-a.html,,,PART,2,The New York Times,[],"{'main': ""SEASON'S FIRST BALL GAME.; Bresnahan's Team Defeats McGraw's Nine by a Score of 5 to 3. Clinton Trounces Boys' High. Wykagyl Golfers Buy Their Land."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""SEASON'S FIRST BALL GAME.; Bresnahan's Team Defeats McGraw's Nine by a Score of 5 to 3. Clinton Trounces Boys' High. Wykagyl Golfers Buy Their Land."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1b82edcc-b186-52ab-8ac6-60ba83185f9d,0,nyt://article/1b82edcc-b186-52ab-8ac6-60ba83185f9d
,https://www.nytimes.com/1908/03/01/archives/rome-welcomes-howells-veteran-american-author-the-social-lion-of.html,,,THE,2,The New York Times,[],"{'main': 'ROME WELCOMES HOWELLS.; Veteran American Author the Social Lion of the Hour.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ROME WELCOMES HOWELLS.; Veteran American Author the Social Lion of the Hour.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By Marconi Transatlantic Wireless Telegraph To the New York Times', 'person': [{'firstname': 'Marconi', 'middlename': 'Transatlantic', 'lastname': 'Wireless', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1ca3c084-a12d-519e-a5ec-99ffeb07dbaa,0,nyt://article/1ca3c084-a12d-519e-a5ec-99ffeb07dbaa
"The management of the Garden Theatre is performing a valuable service. After having provided an opportunity for this community to become acquainted with the Greek drama, it now offers a specimen of early American drama, with Mr. Will M. Cressy in the role of Professor, and an assemblage of associate instructors whose efforts show familiarity with the subject. Possibly some of them are survivors.  ",https://www.nytimes.com/1908/03/01/archives/beginnings-of-drama-at-garden-theatre-illustrated-in-the-village.html,,,,9,The New York Times,[],"{'main': 'BEGINNINGS OF DRAMA AT GARDEN THEATRE; Illustrated in the ""Village Lawyer,"" a Rural Comedy Produced Last Night. A WILL M. CRESSY PLAY Third Act Originally Served the Author-Actor as a Vaudeville Sketch. To Compete in ""Merry Widow"" Waltz.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BEGINNINGS OF DRAMA AT GARDEN THEATRE; Illustrated in the ""Village Lawyer,"" a Rural Comedy Produced Last Night. A WILL M. CRESSY PLAY Third Act Originally Served the Author-Actor as a Vaudeville Sketch. To Compete in ""Merry Widow"" Waltz.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d1631e6-2503-5ff3-b088-7b8fb9750acc,0,nyt://article/1d1631e6-2503-5ff3-b088-7b8fb9750acc
"Prices in yesterday's short session of the stock market were unsettled and finally weakened by reports on an intended move by the authorities of the State of Texas against the Texas pacific, and by rumors that the National Administration hoped to secure an injunction, if possible on Monday, to cut off the payment of Southern Pacific dividends to the Union Pacific.  ",https://www.nytimes.com/1908/03/01/archives/financial-markets-stocks-close-lower-union-pacific-subject-of-many.html,,,THE,6,The New York Times,[],"{'main': 'FINANCIAL MARKETS; Stocks Close Lower -- Union Pacific Subject of Many Rumors. BANKS SHOW SURPLUS LOSS Heavy Addition to the Loan Account Due to Unreported Financing of Week.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL MARKETS; Stocks Close Lower -- Union Pacific Subject of Many Rumors. BANKS SHOW SURPLUS LOSS Heavy Addition to the Loan Account Due to Unreported Financing of Week.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e21eca6-d6a8-53e4-b533-e15e8e030769,0,nyt://article/1e21eca6-d6a8-53e4-b533-e15e8e030769
"Secretary of War Taft was the guest of honor at the annual dinner of the Brooklyn Bar Association at the Union League Club, Brooklyn, last night. The Secretary got an ovation. Republican State Chairman Timothy L. Woodruff told him that if Hughes should fail to get the nomination the New York delegation would shift to his support, and added that the Secretary would surely carry New York.  ",https://www.nytimes.com/1908/03/01/archives/federal-power-is-fair-says-taft-secretary-tells-brooklyn-bar.html,,,,14,The New York Times,[],"{'main': 'FEDERAL POWER IS FAIR, SAYS TAFT; Secretary Tells Brooklyn Bar Association There Has Been No Encroachment on State. TIME CHANGES STANDARDS Greatest National Authority Exercised in the Interpretation of the Inter-State Commerce Law.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FEDERAL POWER IS FAIR, SAYS TAFT; Secretary Tells Brooklyn Bar Association There Has Been No Encroachment on State. TIME CHANGES STANDARDS Greatest National Authority Exercised in the Interpretation of the Inter-State Commerce Law.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e2ea708-c07e-5628-9157-5881f4b30f7d,0,nyt://article/1e2ea708-c07e-5628-9157-5881f4b30f7d
"CHICAGO, Feb. 29. -- Police detectives detailed by Assistant Chief of Police Schuettler to-night will be at every Roman Catholic Church in the city to-morrow to guard priests against assassination. In addition to the detectives, armed parishioners will be near the altar of every Catholic Church, ready to shoot down any Anarchist who lifts a hand against the priests.  ",https://www.nytimes.com/1908/03/01/archives/will-guard-chicago-priests-police-to-be-in-churches-when-anarchists.html,,,,6,The New York Times,[],"{'main': 'WILL GUARD CHICAGO PRIESTS; Police to be in Churches When Anarchists Are Denounced To-day. OPPOSE WOMAN SUFFRAGE. Mrs. Meyer Warns Them to Shun ""Shackles of Political Slavery.""', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WILL GUARD CHICAGO PRIESTS; Police to be in Churches When Anarchists Are Denounced To-day. OPPOSE WOMAN SUFFRAGE. Mrs. Meyer Warns Them to Shun ""Shackles of Political Slavery.""', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1e85b01f-be41-5a11-af6d-a763be84e330,0,nyt://article/1e85b01f-be41-5a11-af6d-a763be84e330
"WASHINGTON, Feb. 29. -- Baroness A.B. von Orendorff, whose name has been connected with that of the mysterious Glacia Calla, is equally as mysterious as the beautiful young woman who finds herself one of the principal figures in the Portsmouth murder case. Maintaining a handsome residence here, her name figuring as patroness in many fashionable events, yet the Baroness is invisible.  ",https://www.nytimes.com/1908/03/01/archives/baroness-orendorff-is-in-seclusion-not-at-home-in-washington-since.html,,,,6,The New York Times,[],"{'main': 'BARONESS ORENDORFF IS IN SECLUSION; Not ""at Home"" in Washington Since Glacia Calla Case Became Public. SINGER CALLED HER AUNT Mrs. G.W. Albright Tells of Their Receptions in Paris -- Wealthy New Yorker Among the Visitors. $1,000 FOR KRUGER FUND. R.H. Macy & Co. Contribute That Sum, Making Total Above $5,000. Dutch Mail Line to Have Office Here.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BARONESS ORENDORFF IS IN SECLUSION; Not ""at Home"" in Washington Since Glacia Calla Case Became Public. SINGER CALLED HER AUNT Mrs. G.W. Albright Tells of Their Receptions in Paris -- Wealthy New Yorker Among the Visitors. $1,000 FOR KRUGER FUND. R.H. Macy & Co. Contribute That Sum, Making Total Above $5,000. Dutch Mail Line to Have Office Here.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1eb83411-d644-5891-b189-fdd556b38ad5,0,nyt://article/1eb83411-d644-5891-b189-fdd556b38ad5
"AUBURN, N.Y., Feb. 29. -- Frank Gillette and his wife. Louise M. Gillette, parents of Chester E. Gillette, under sentence of death for killing Grace Brown, arrived here at 2:32 o'clock this afternoon. They went immediately to the prison, and, with Lucille Gillette, their daughter, who has been here several months, talked to young Gillette through the bars of his cell.  ",https://www.nytimes.com/1908/03/01/archives/gillette-sees-his-parents-he-urges-them-to-keep-up-the-fight-to.html,,,,1,The New York Times,[],"{'main': 'GILLETTE SEES HIS PARENTS.; He Urges Them to Keep Up the Fight to Save Him from the Chair.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GILLETTE SEES HIS PARENTS.; He Urges Them to Keep Up the Fight to Save Him from the Chair.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1ec0a343-ce16-5cb6-a8ea-5ea0ecb3474e,0,nyt://article/1ec0a343-ce16-5cb6-a8ea-5ea0ecb3474e
